deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
PMR3-KB20PM,KB20PM,,19.59008,64.16191,10,2023-09-04T16:17:48+0200,2023-10-04T13:50:46+0200,,,,0.0,,,,False,scent,,,none,,,,2051
PMR3-KB21PM,KB21PM,,19.55827,64.15596,10,2023-09-05T10:33:32+0200,2023-10-05T11:06:00+0200,,,,0.0,,,,False,scent,,,none,,,,2052
PMR3-KB22PM,KB22PM,,19.57391,64.15558,10,2023-09-05T13:02:04+0200,2023-10-05T13:40:20+0200,,,,0.0,,,,False,scent,,,none,,,,2053
PMR3-KB23PM,KB23PM,,19.58896,64.1553,10,2023-09-05T13:38:42+0200,2023-10-05T14:56:10+0200,,,,0.0,,,,False,scent,,,none,,,,2054
PMR3-KB24PM,KB24PM,,19.5569,64.14903,10,2023-09-05T11:11:44+0200,2023-10-05T11:45:46+0200,,,,0.0,,,,False,scent,,,none,,,,2055
PMR3-KB25PM,KB25PM,,19.57297,64.14883,10,2023-09-05T12:05:50+0200,2023-10-05T12:39:40+0200,,,,0.0,,,,False,scent,,,none,,,,2056
PMR3-KB26PM,KB26PM,,19.58786,64.14843,10,2023-09-05T14:21:42+0200,2023-10-05T16:01:10+0200,,,,0.0,,,,False,scent,,,none,,,,2057
PMR3-KB27PM,KB27PM,,19.6035,64.14232,10,2023-09-05T15:12:44+0200,2023-10-04T15:21:08+0200,,,,0.0,,,,False,scent,,,none,,,,2058
PMR4-KB01PM,KB01PM,,19.56294,64.18969,10,2023-10-03T12:00:00+0200,2023-11-02T11:01:36+0100,,,,0.0,,,,False,scent,,,none,,,,2078
PMR4-KB02PM,KB02PM,,19.57826,64.18918,10,2023-10-03T13:00:16+0200,2023-11-02T11:32:58+0100,,,,0.0,,,,False,scent,,,none,,,,2079
PMR4-KB03PM,KB03PM,,19.59348,64.18864,10,2023-10-02T12:00:00+0200,2023-11-03T11:13:52+0100,,,,0.0,,,,False,scent,,,none,,,,2080
PMR4-KB04PM,KB04PM,,19.56453,64.18299,10,2023-10-03T14:01:18+0200,2023-11-02T10:58:50+0100,,,,0.0,,,,False,scent,,,none,,,,2081
PMR4-KB05PM,KB05PM,,19.5769,64.18246,10,2023-10-03T14:53:04+0200,2023-11-02T12:05:52+0100,,,,0.0,,,,False,scent,,,none,,,,2082
PMR4-KB06PM,KB06PM,,19.59266,64.18204,10,2023-10-03T16:28:28+0200,2023-11-02T12:41:36+0100,,,,0.0,,,,False,scent,,,none,,,,2083
PMR4-KB07PM,KB07PM,,19.60815,64.18157,10,2023-10-02T14:16:02+0200,2023-11-03T11:41:18+0100,,,,0.0,,,,False,scent,,,none,,,,2084
PMR4-KB08PM,KB08PM,,19.54565,64.17657,10,2023-10-06T12:00:00+0200,2023-11-02T11:52:48+0100,,,,0.0,,,,False,scent,,,none,,,,2085
PMR4-KB09PM,KB09PM,,19.57629,64.17572,10,2023-10-03T17:39:08+0200,2023-11-02T13:19:08+0100,,,,0.0,,,,False,scent,,,none,,,,2086
PMR4-KB10PM,KB10PM,,19.59181,64.1753,10,2023-10-04T12:00:00+0200,2023-11-02T13:58:40+0100,,,,0.0,,,,False,scent,,,none,,,,2087
PMR4-KB11PM,KB11PM,,19.60713,64.17493,10,2023-10-02T16:11:54+0200,2023-11-03T13:12:58+0100,,,,0.0,,,,False,scent,,,none,,,,2088
PMR4-KB12PM,KB12PM,,19.62307,64.17447,10,2023-10-02T17:22:18+0200,2023-11-02T15:21:12+0100,,,,0.0,,,,False,scent,,,none,,,,2089
PMR4-KB13PM,KB13PM,,19.54466,64.16958,10,2023-10-06T13:49:04+0200,2023-11-02T12:31:08+0100,,,,0.0,,,,False,scent,,,none,,,,2090
PMR4-KB14PM,KB14PM,,19.56028,64.16941,10,2023-10-06T15:55:16+0200,2023-11-02T14:06:30+0100,,,,0.0,,,,False,scent,,,none,,,,2091
PMR4-KB15PM,KB15PM,,19.59074,64.16864,10,2023-10-04T12:00:00+0200,2023-11-02T14:24:14+0100,,,,0.0,,,,False,scent,,,none,,,,2092
PMR4-KB16PM,KB16PM,,19.6062,64.16813,10,2023-10-04T14:15:58+0200,2023-11-03T12:46:48+0100,,,,0.0,,,,False,scent,,,none,,,,2093
PMR4-KB17PM,KB17PM,,19.62148,64.16797,10,2023-10-02T18:06:14+0200,2023-11-02T15:44:44+0100,,,,0.0,,,,False,scent,,,none,,,,2094
PMR4-KB18PM,KB18PM,,19.55936,64.16269,10,2023-10-06T14:50:28+0200,2023-11-02T13:06:44+0100,,,,0.0,,,,False,scent,,,none,,,,2095
PMR4-KB19PM,KB19PM,,19.57479,64.16233,10,2023-10-04T17:53:34+0200,2023-11-02T14:30:32+0100,,,,0.0,,,,False,scent,,,none,,,,2096
PMR4-KB20PM,KB20PM,,19.59008,64.16191,10,2023-10-04T15:17:16+0200,2023-11-02T11:27:30+0100,,,,0.0,,,,False,scent,,,none,,,,2097
PMR4-KB21PM,KB21PM,,19.55827,64.15596,10,2023-10-05T12:00:00+0200,2023-11-02T15:14:38+0100,,,,0.0,,,,False,scent,,,none,,,,2098
PMR4-KB22PM,KB22PM,,19.57391,64.15558,10,2023-10-05T15:02:02+0200,2023-11-02T14:50:36+0100,,,,0.0,,,,False,scent,,,none,,,,2099
PMR4-KB23PM,KB23PM,,19.58896,64.1553,10,2023-10-05T16:20:54+0200,2023-11-03T16:16:48+0100,,,,0.0,,,,False,scent,,,none,,,,2100
PMR4-KB24PM,KB24PM,,19.5569,64.14903,10,2023-10-05T13:04:06+0200,2023-11-02T15:39:26+0100,,,,0.0,,,,False,scent,,,none,,,,2101
PMR4-KB25PM,KB25PM,,19.57297,64.14883,10,2023-10-05T14:05:20+0200,2023-11-02T16:20:58+0100,,,,0.0,,,,False,scent,,,none,,,,2102
PMR4-KB26PM,KB26PM,,19.58786,64.14843,10,2023-10-05T17:21:56+0200,2023-11-03T15:39:54+0100,,,,0.0,,,,False,scent,,,none,,,,2103
PMR4-KB27PM,KB27PM,,19.6035,64.14232,10,2023-10-04T16:47:34+0200,2023-11-03T14:55:48+0100,,,,0.0,,,,False,scent,,,none,,,,2104
R1-1,1,1,5.38097,51.54724,10,2021-02-19T15:29:42+0100,2021-03-11T13:57:56+0100,,,,0.0,,,,False,none,,,none,,,,1106
R1-10,10,10,5.38723,51.53697,10,2021-02-01T13:39:16+0100,2021-02-20T14:18:04+0100,,,,0.0,,,,False,none,,,none,,,,1075
R1-11,11,11,5.38355,51.53734,10,2021-02-20T14:40:12+0100,2021-03-11T11:22:22+0100,,,,0.0,,,,False,none,,,none,,,,1108
R1-12,12,12,5.37597,51.53731,10,2021-01-30T12:19:44+0100,2021-02-09T23:16:34+0100,,,,0.0,,,,False,none,,,none,,,,1080
R1-14,14,14,5.37187,51.5342,10,2021-01-30T15:40:08+0100,2021-02-22T16:36:42+0100,,,,0.0,,,,False,none,,,none,,,,1081
R1-15,15,15,5.38087,51.54541,10,2021-01-28T16:38:22+0100,2021-02-19T14:09:58+0100,,,,0.0,,,,False,none,,,none,,,,1071
R1-16,16,16,5.38573,51.54262,10,2021-02-19T14:53:54+0100,2021-03-15T14:55:54+0100,,,,0.0,,,,False,none,,,none,,,,1103
R1-17,17,17,5.37143,51.53132,10,2021-02-02T14:59:54+0100,2021-02-22T16:02:08+0100,,,,0.0,,,,False,none,,,none,,,,1082
R1-18,18,18,5.37557,51.53488,10,2021-02-22T15:06:46+0100,2021-03-16T13:36:30+0100,,,,0.0,,,,False,none,,,none,,,,1095
R1-2,2,2,5.37923,51.54737,10,2021-02-19T13:40:26+0100,2021-03-11T14:08:02+0100,,,,0.0,,,,False,none,,,none,,,,1107
R1-20,20,20,5.37793,51.53089,10,2013-01-01T23:22:14+0100,2013-01-22T00:25:26+0100,,,,0.0,,,,False,none,,,none,,,,1096
R1-24,24,24,5.37329,51.54807,10,2021-01-28T14:07:04+0100,2021-02-19T12:10:42+0100,,,,0.0,,,,False,none,,,none,,,,1068
R1-25,25,25,5.37149,51.54907,10,2021-01-28T11:44:50+0100,2021-02-19T11:06:46+0100,,,,0.0,,,,False,none,,,none,,,,1073
R1-26,26,26,5.37212,51.54768,10,2021-02-19T12:00:52+0100,2021-03-11T14:57:38+0100,,,,0.0,,,,False,none,,,none,,,,1109
R1-27,27,27,5.37229,51.54642,10,2021-01-28T13:03:34+0100,2021-02-19T11:40:56+0100,,,,0.0,,,,False,none,,,none,,,,1072
R1-28,28,28,5.37734,51.54539,10,2021-02-19T12:39:52+0100,2021-03-11T13:39:02+0100,,,,0.0,,,,False,none,,,none,,,,1110
R1-29,29,29,5.37898,51.54679,10,2021-01-28T15:44:28+0100,2021-02-19T13:31:18+0100,,,,0.0,,,,False,none,,,none,,,,1070
R1-3,3,3,5.37643,51.54555,10,2021-03-11T12:47:42+0100,2021-04-01T11:13:12+0200,,,,0.0,,,,False,none,,,none,,,,1119
